date,emissions_24h_t,emissions_365d_t,intesity_kgCO2e/kWh
2023-02-26,2.6579029818234003,918.546424334748,0.3463216808038669
2023-02-27,2.6385652672188606,922.6185915231084,0.3464371903977055
2023-02-28,2.5170053057950006,919.2803572595432,0.3450292239043705
2023-03-01,2.496390461561148,918.196122230673,0.344183597095007
2023-03-02,2.471976327872521,920.127667576226,0.3447990046513817
2023-03-03,2.466278204239604,922.7927160423204,0.344679325659282
2023-03-04,2.749368969956401,941.6844364905816,0.3466724090928961
2023-03-05,2.707485792759601,942.4271004622282,0.3459374160489291
2023-03-06,2.6894256715655955,944.7903400076624,0.3457280405600222
2023-03-07,2.6837977120062457,952.6871219271594,0.3455008521325009
2023-03-08,2.680317819539217,962.737782771348,0.3459036508224455
2023-03-09,2.507621085153728,959.050976795438,0.3437734843203093
2023-03-10,2.4759395980985377,960.5481450555212,0.3440446949283126
2023-03-11,2.454426211035821,946.5611205609714,0.344173139062132
2023-03-12,2.457713319207693,934.5262479536603,0.3442879829238096
2023-03-13,2.463477598664225,923.2166405428784,0.3442394086367322
2023-03-14,2.5953573935350853,918.4817353059296,0.3439608209603979
2023-03-15,2.485540080641424,908.1958297652598,0.3435572403842168
2023-03-16,2.4671072724908942,901.2556729968866,0.3413877479213268
2023-03-17,2.2757145406642576,895.2873519478028,0.342922134808
2023-03-18,2.285222768033655,887.3291278061101,0.3431004987716993
2023-03-19,2.2781456316679787,878.246115013098,0.3430273950643287
2023-03-20,2.506249692830737,886.1796270008625,0.345428253619469
2023-03-21,2.4781096122719832,878.9875405698078,0.3451975457080683
2023-03-22,2.4237443354235504,872.5072876587814,0.3439807886815699
2023-03-23,2.4176087859599327,867.4571628253,0.3432899358483192
2023-03-24,2.4081716226560665,874.0698905434715,0.3432135019015828
2023-03-25,2.4096632867994976,880.5289247635233,0.3432178647515188
2023-03-26,2.682597693196157,907.2900006234984,0.3458033514550053
2023-03-27,2.574677649340851,906.8752289144926,0.3440927867591283
2023-03-28,2.51480079101987,909.0812308490111,0.3440394004632856
2023-03-29,2.5000956765486526,913.0453992435208,0.3440413898102261
2023-03-30,2.482202568562901,915.4057787446452,0.3437213695339401
2023-03-31,5.964279214055317,1105.192172897671,0.345700422800175
2023-04-01,5.979548291248194,1291.3408537003097,0.3460231149465735
2023-04-02,6.033392808018182,1468.3659699071488,0.3467425794304269
2023-04-03,6.06946614847484,1648.0531114501146,0.3463505281271375
2023-04-04,5.897740835306,1821.183589837504,0.345805702724095
2023-04-05,6.031543686523038,2004.3038132232216,0.3457338793070633
2023-04-06,6.076803447721884,2192.87928904586,0.3460844860654068
2023-04-07,6.148723977020212,2203.285480559924,0.3462931110889172
2023-04-08,6.252311147204693,2222.210371694277,0.3471986527621404
2023-04-09,6.245480145393583,2230.2569228119983,0.3467256060184034
2023-04-10,6.423982000263491,2243.2781871875977,0.345797564581346
2023-04-11,6.528638526419805,2279.466444768068,0.3463842449279791
2023-04-12,6.337323278214522,2298.9264014110404,0.3471085072286094
2023-04-13,5.979521333335659,2294.5918382776213,0.3474020779752204
2023-04-14,4.768937842445347,2196.905484116192,0.3430504444206948
