"date","Altcoin Market Cap","MarketCap"
"2019-09-29","64035152733.95","141230902937.27"
"2019-09-30","68412483960.07","151360277457.62"
"2019-10-01","66483946615.99","148123188957.74"
"2019-10-02","67379295150.19","149806068277.01"
"2019-10-03","66512667494.45","146932244972.65"
"2019-10-04","67537337563.68","146980107836.41"
"2019-10-05","67345201886.63","145715904092.8"
"2019-10-06","67058817049.48","142278878529.98"
"2019-10-07","70180156141.52","148786884500.04"
"2019-10-08","70447887298.49","148032686535.29"
"2019-10-09","72614087105.34","154384829002.11"
"2019-10-10","70749530549.3","152214940826.43"
"2019-10-11","70751694539.13","150672555441.14"
"2019-10-12","70054339551.11","150112913467.99"
"2019-10-13","71435141822.82","150219817271.92"
"2019-10-14","71825491288.26","150490603898.25"
"2019-10-15","70595331430.69","147822939640"
"2019-10-16","68989046723.85","144284885127.06"
"2019-10-17","69147748494.42","143115000798.08"
"2019-10-18","69210957845.08","143345158470.2"
"2019-10-19","68885533646.46","143621130885.45"
"2019-10-20","70240722330.32","148926758518.74"
"2019-10-21","70663124716.63","148306215400.31"
"2019-10-22","68585652495.31","144458464310.6"
"2019-10-23","65124545662.35","134286190776.69"
"2019-10-24","66756263081.84","135201470568.86"
"2019-10-25","75549701817.82","172705578413.43"
"2019-10-26","72978178006.05","165208981899.15"
"2019-10-27","75819120056.13","171215801261.8"
"2019-10-28","76562542150.67","170285313332.29"
"2019-10-29","76363806329.39","166851704858.16"
"2019-10-30","75670266209.94","165099046224.1"
"2019-10-31","75085495239.14","164891828003.68"
"2019-11-01","75928732394.84","167241963479.04"
"2019-11-02","76351955723.61","167773994925.36"
"2019-11-03","75760932999.66","166527400840.62"
"2019-11-04","77307086276.41","167281413882.73"
"2019-11-05","79420564332.26","169920045836.26"
"2019-11-06","78574996409.17","167880776117.7"
"2019-11-07","77039821276.31","166101914370.29"
"2019-11-08","76228140053.63","160243570256.56"
"2019-11-09","77267114632.29","160394211101.42"
"2019-11-10","76733254845.27","159522318200.01"
"2019-11-11","76868374398.15","158953048957.57"
"2019-11-12","76788773123.6","158598013058.17"
"2019-11-13","76642318724.67","158158326843.12"
"2019-11-14","75975290209.16","155736668919.12"
"2019-11-15","75000229932.25","154031368675.13"
"2019-11-16","74683562682.84","154161257538.57"
"2019-11-17","74969059675.7","154039179266.91"
"2019-11-18","71884229339.06","148945973446.02"
"2019-11-19","71917110708.82","148598577527.57"
"2019-11-20","70323930023.74","144279086783.65"
"2019-11-21","65195914438.68","136030078776.68"
"2019-11-22","62635904164.05","130441279364.19"
"2019-11-23","63333996413.67","131357386895.81"
"2019-11-24","58321435040.38","121621312618.67"
"2019-11-25","62188408839.85","130149296762.89"
"2019-11-26","62315411527.59","129736322821.85"
"2019-11-27","64433788118.09","136599592193.48"
"2019-11-28","64257007537.12","135499175032.06"
"2019-11-29","65939806402.5","141369259098.56"
"2019-11-30","62895610953.23","133248202811.19"
"2019-12-01","62405449124.81","131355850678.27"
"2019-12-02","62633154848.97","132243360871.87"
"2019-12-03","61248702693.75","130080950424.98"
"2019-12-04","61225933153.61","132244288261"
"2019-12-05","62780838424.61","134463531656.72"
"2019-12-06","63491247661.31","136499136866.42"
"2019-12-07","63423183644.99","136098701788.53"
"2019-12-08","63614400738.85","135596387653.68"
"2019-12-09","62182546123.3","133298576809.61"
"2019-12-10","61960085208.05","131361269167.01"
"2019-12-11","61210462150.97","130348401611.72"
"2019-12-12","61649771690.08","131180765172.02"
"2019-12-13","62153585487.46","131508491061.95"
"2019-12-14","61365275284.9","128777265395.07"
"2019-12-15","60916722901.92","128398192271.85"
"2019-12-16","57598676169.65","125323352943.4"
"2019-12-17","54349281041.72","120849545535.23"
"2019-12-18","56760341395.57","129845559950.28"
"2019-12-19","56989384386.96","130304415153.93"
"2019-12-20","57561397610.78","129993951395.22"
"2019-12-21","56794095332.11","130173562822.2"
"2019-12-22","57947325252.74","136620411942.95"
"2019-12-23","56994112448.68","133841147437.64"
"2019-12-24","56220865106.21","132186121356.55"
"2019-12-25","55820128960.72","131550986134.38"
"2019-12-26","56019654745.65","130555730954.55"
"2019-12-27","57183311226.62","132959072691.62"
"2019-12-28","58369719134.82","135008494924.41"
"2019-12-29","59339527206.52","135078108556.29"
"2019-12-30","57934683359.85","132033128769.69"
"2019-12-31","57322830097.04","130923479585.64"
"2020-01-01","56671066919.11","129206646391.26"
"2020-01-02","56995244045.95","131278391576.09"
"2020-01-03","58786375913.77","133942155776.57"
"2020-01-04","59673004717.18","136143820674.97"
"2020-01-05","60854068246.12","137029643025.33"
"2020-01-06","63535460909.56","143493961737.42"
"2020-01-07","63632827984.72","150810087234.84"
"2020-01-08","62072949963.69","144311496272.57"
"2020-01-09","61526313791.57","141691916132.76"
"2020-01-10","65092942184.98","147023738799.54"
"2020-01-11","65618329425.97","146904795464.89"
"2020-01-12","65322747401.64","147578954533.4"
"2020-01-13","68446923217.36","154993572763.85"
"2020-01-14","76649623494.53","157993349653.72"
"2020-01-15","74652928479.5","157399796680.85"
"2020-01-16","79018011401.62","161505445134.32"
"2020-01-17","78329561801.48","161162367897.58"
"2020-01-18","79638312390.33","164812339595.43"
"2020-01-19","75890782043.6","157681683199.43"
"2020-01-20","77510063417.86","157221112126.94"
"2020-01-21","79102129631.54","159141989270.43"
"2020-01-22","76448907239.52","155945973743.64"
"2020-01-23","72989471575.18","151405497905.56"
"2020-01-24","73547998473","151730486209.05"
"2020-01-25","74136503874.03","152094696259.42"
"2020-01-26","77868007494.44","157471544990.22"
"2020-01-27","79847890030.63","163439453768.23"
"2020-01-28","82918201018.16","170004441194.16"
"2020-01-29","82474425219.86","170030770214.76"
"2020-01-30","83386836115.49","169795002999.82"
"2020-01-31","84381906790.91","171594849603.45"
"2020-02-01","84621893186.04","170238981764.97"
"2020-02-02","86188788719.21","170544981425.75"
"2020-02-03","85805047196.92","168978084133.63"
"2020-02-04","87781314498.32","168935532862.36"
"2020-02-05","93283330701.15","175809016066.93"
"2020-02-06","94655021782.77","177870048714.93"
"2020-02-07","95612383479.57","177505453386.21"
"2020-02-08","100111709790.25","183858485361.44"
"2020-02-09","99190690600.6","181420209570.41"
"2020-02-10","97671494217.2","177715605567.65"
"2020-02-11","107413150596.49","188098342081.36"
"2020-02-12","112008128580.38","189716752003.01"
"2020-02-13","108255930439.46","184999867267.53"
"2020-02-14","112419643569.65","186330928955.34"
"2020-02-15","107523869887.98","181932903281.77"
"2020-02-16","98032431519.3","178482530272.16"
"2020-02-17","103214018151.52","178528356458.03"
"2020-02-18","104886056230.77","183634591115.29"
"2020-02-19","99396172793.96","175547401675.64"
"2020-02-20","99210122001.52","176416971268.22"
"2020-02-21","98548404079.13","175503415470.89"
"2020-02-22","101856327908.75","179846208334.52"
"2020-02-23","99976462889.09","177258172984.51"
"2020-02-24","95824267157.88","173938233110.79"
"2020-02-25","89007679256.68","167542118803.77"
"2020-02-26","84691043418.9","160121474142.03"
"2020-02-27","84517681356.38","159641689084.03"
"2020-02-28","85976570250.11","159248999267.68"
"2020-02-29","83904482028.91","156016828724.45"
"2020-03-01","84290651736.69","157498213423.17"
"2020-03-02","86862479584","160326740950.87"
"2020-03-03","87538136178.15","160962479607.27"
"2020-03-04","88243068073.77","162705742924.77"
"2020-03-05","90501724379.4","166728245067.26"
"2020-03-06","90924430209.87","166349594999.81"
"2020-03-07","86261214679.62","159943081312.15"
"2020-03-08","77137228484.42","144862674516.48"
"2020-03-09","76480392307.74","145362245090.46"
"2020-03-10","76587930825.85","144118778578.72"
"2020-03-11","69474987992.12","138847952824.29"
"2020-03-12","49063918437.26","93087427987.2"
"2020-03-13","53559911594.48","99814958221.22"
"2020-03-14","52054224230.88","96905287581.5"
"2020-03-15","48642004622.74","91997717609.66"
"2020-03-16","49442573305.67","94586242563.87"
"2020-03-17","49551321130.72","94905900507.39"
"2020-03-18","51003973986.02","97359449775.89"
"2020-03-19","58484266033.24","113398228987.07"
"2020-03-20","56703784142.82","112314406797.67"
"2020-03-21","58684503112.06","116049660551.37"
"2020-03-22","54842190328.7","108643871373.28"
"2020-03-23","57665599801.25","118003783072.56"
"2020-03-24","59202228039.49","122272701577.07"
"2020-03-25","58642635865.46","121748375418.48"
"2020-03-26","60089703027.28","122608751759.19"
"2020-03-27","56472850344.34","112614458935.95"
"2020-03-28","57437734430.51","113313614276.45"
"2020-03-29","57040296039.97","113300464055.69"
"2020-03-30","59791413260.38","118243793045.6"
"2020-03-31","59806392295.55","115604325429"
"2020-04-01","61203118892.95","121216994749"
"2020-04-02","62968641556.48","124743749517.15"
"2020-04-03","62714106466.6","123355402377.82"
"2020-04-04","63335870698","124236272347.7"
"2020-04-05","64935489256.24","128417174151.68"
"2020-04-06","70141027345.07","133451474263.66"
"2020-04-07","71731306530.17","134237842682.09"
"2020-04-08","71575508470.51","133509217670.45"
"2020-04-09","68544431961.22","128176164922.13"
"2020-04-10","67956477004.1","126619504291.88"
"2020-04-11","66842369005.98","125321664983.67"
"2020-04-12","65867104594.63","123485319772.33"
"2020-04-13","67193619742.05","126108351129.67"
"2020-04-14","67712792779.96","126625107110.77"
"2020-04-15","65381484791.54","122515589123.74"
"2020-04-16","69358175442.6","129954766790.99"
"2020-04-17","70534969809.3","130609895808.67"
"2020-04-18","72856932418.52","132441212700.14"
"2020-04-19","72400077731.4","131833278898.02"
"2020-04-20","69293192043.43","126801276066.21"
"2020-04-21","69426928278.45","126928774210.58"
"2020-04-22","71262753874.63","130123609617.57"
"2020-04-23","74513879500.63","138384333955.32"
"2020-04-24","75666314971.1","139029941946.68"
"2020-04-25","75805691073.47","139562618086.34"
"2020-04-26","76409036947.22","141547435896.58"
"2020-04-27","76455522874.25","142397079726.54"
"2020-04-28","78967646432.46","145269567212.91"
"2020-04-29","85768718687.44","171987441855.88"
"2020-04-30","82071695286.98","161544004560.07"
"2020-05-01","81715126088.13","162210263124.72"
"2020-05-02","82819538073.75","165771762432.51"
"2020-05-03","78440409559.19","159592341203.76"
"2020-05-04","81110424858.03","165467555367.7"
"2020-05-05","80864698413.99","165718857599.12"
"2020-05-06","80023245565.38","170493142342.22"
"2020-05-07","81041592687.42","179977582170.06"
"2020-05-08","83678522302.38","180206727631.91"
"2020-05-09","74799591477.58","158406292884.11"
"2020-05-10","75133468027.69","160231102710.35"
"2020-05-11","75127615889.12","159784673237.32"
"2020-05-12","75958601039.01","163636637379.25"
"2020-05-13","79785288479.62","172069101463.22"
"2020-05-14","80426736357.12","174619673239.17"
"2020-05-15","80725739649.15","174088066908.37"
"2020-05-16","81483654241.75","175216096408.26"
"2020-05-17","84286707760.65","180708708297.31"
"2020-05-18","83022457445.32","176612649296.36"
"2020-05-19","84352553845.84","179851740305"
"2020-05-20","83190694625.13","174728455012.92"
"2020-05-21","80367035039.25","166486233881.69"
"2020-05-22","82907788894.56","170261584753.34"
"2020-05-23","83303854216.74","170275746955.73"
"2020-05-24","80687060902.18","161865874160.08"
"2020-05-25","81498196022.28","163887368922.09"
"2020-05-26","81600010323.35","163025396098.18"
"2020-05-27","82636212264.6","168618039918.89"
"2020-05-28","85654772561.21","174985746004.74"
"2020-05-29","87571511492.31","175889856715.64"
"2020-05-30","88811095927.62","176406314406.11"
"2020-05-31","89253103115.78","175782163613.48"
"2020-06-01","92928697757.02","186014008363.78"
"2020-06-02","89525952393.45","175097754602.79"
"2020-06-03","91845763621.84","177863870407.94"
"2020-06-04","92319950013.69","180271726277.68"
"2020-06-05","91445205492.02","177203595793.77"
"2020-06-06","91970080417.53","178103274069.37"
"2020-06-07","92268009274.79","179245825638.44"
"2020-06-08","92027818799.29","178363595053.05"
"2020-06-09","92677317234.57","179767310007.27"
"2020-06-10","93093311594.16","180841674585.53"
"2020-06-11","88896417850.42","173055793569.24"
"2020-06-12","89150274492.45","173788257754.66"
"2020-06-13","89179235199.5","173994569413.61"
"2020-06-14","84031518764.11","165636131091.67"
"2020-06-15","88064615003.32","175306235580.51"
"2020-06-16","88542122599.89","174563980417.7"
"2020-06-17","88494219558.07","173606330018.81"
"2020-06-18","87119550612.22","171934298963.66"
"2020-06-19","87962064128.32","171679928010.99"
"2020-06-20","88325898751.39","172462699041.08"
"2020-06-21","89063052401.36","173020698073.39"
"2020-06-22","90754735950.35","176725941505.98"
"2020-06-23","92607036399.67","178057517646.93"
"2020-06-24","88026698170.41","169093605483.5"
"2020-06-25","88244129881.53","170003921927.17"
"2020-06-26","88096598017.32","169236162598.65"
"2020-06-27","84443318247.93","166253705957.43"
"2020-06-28","86069971926.05","168022238600.1"
"2020-06-29","86428166280.65","168022136762.05"
"2020-06-30","86107247992.73","168450551594.97"
"2020-07-01","87577298070.11","169680544600.53"
"2020-07-02","87024068270.58","167763693244.32"
"2020-07-03","87274228710.98","167116013863.17"
"2020-07-04","87756512327.15","167482249814.57"
"2020-07-05","89010421922.49","169220716532.44"
"2020-07-06","92043906127.5","170994202490.22"
"2020-07-07","95269792994.05","170971712444.82"
"2020-07-08","97219268935.41","172913779054.22"
"2020-07-09","94800830273.17","169172050802.1"
"2020-07-10","95990928873.04","170417296102.77"
"2020-07-11","96697504034.83","170762100201.48"
"2020-07-12","97632324241.1","170510512045.77"
"2020-07-13","95684997982.15","169569883919.53"
"2020-07-14","96862037531.93","170012613285.09"
"2020-07-15","96888737153.36","169618208580.26"
"2020-07-16","95548308804.92","168204153843.34"
"2020-07-17","95589169360.49","168183669649.72"
"2020-07-18","96697562590.92","168664005599.94"
"2020-07-19","97441132926.07","169144790315.13"
"2020-07-20","96354347560.11","169099805726.68"
"2020-07-21","98104658074.03","172575578198.09"
"2020-07-22","101965481789.16","175147057783.84"
"2020-07-23","102822603942.46","175388977834.87"
"2020-07-24","105814000318.85","176727482417.09"
"2020-07-25","110346383407.33","178294692498.75"
"2020-07-26","112036885414.07","188676823896.59"
"2020-07-27","112528835248.35","201476734859.92"
"2020-07-28","115309912669.85","203142388161.07"
"2020-07-29","113759427060.41","202644333606.47"
"2020-07-30","117331490082.71","204885213587.67"
"2020-07-31","122093061035.77","213983827399.49"
"2020-08-01","123382679984.04","208093912920.41"
"2020-08-02","126479001727.76","206619849399.83"
"2020-08-03","128874529833.47","208017897222.33"
"2020-08-04","129347923394.46","208875545151.86"
"2020-08-05","130404819888.66","215493750452.46"
"2020-08-06","132091858252.13","217953881354.25"
"2020-08-07","128963174593.07","214259342021.68"
"2020-08-08","132819887069.35","215937460427.88"
"2020-08-09","134905337987.96","221113614813.34"
"2020-08-10","134767760947.68","217751766807.84"
"2020-08-11","127837603365.85","209208893698.63"
"2020-08-12","137050968391.63","213642422848.99"
"2020-08-13","142435975332.59","216513016214.73"
"2020-08-14","144380046117.22","219543093291.78"
"2020-08-15","144222458278.05","219525537452.24"
"2020-08-16","146039454867.08","218337129974.32"
"2020-08-17","147190173674.55","225989165797.23"
"2020-08-18","138476484993.84","216759685224.21"
"2020-08-19","139424106985.65","217554736810.93"
"2020-08-20","143880917754.01","218936356319.91"
"2020-08-21","136341919612.12","213905106190.9"
"2020-08-22","137269071658.27","214502418138.18"
"2020-08-23","139674084478.79","216332590613.03"
"2020-08-24","139700765402.29","215338767014.35"
"2020-08-25","134999455128.9","209701331532.14"
"2020-08-26","136034806619.3","210488204673.63"
"2020-08-27","135836731282.08","211329521206.98"
"2020-08-28","138944645391.21","212873118965.04"
"2020-08-29","142220683743.67","214491577797.59"
"2020-08-30","145378082908.55","215803760714.78"
"2020-08-31","155593352638.01","218903749361.14"
"2020-09-01","157353534994.23","218429886745.5"
"2020-09-02","151399972094.96","208916702097.44"
"2020-09-03","136816737207.47","190523445134.44"
"2020-09-04","138503834930.08","193772623192"
"2020-09-05","122236459533.67","186984523201.34"
"2020-09-06","128705172631.78","187210951074.49"
"2020-09-07","130359326478.21","189975103485.44"
"2020-09-08","127819826044.42","186684977191.13"
"2020-09-09","137184705044.73","192186819795.69"
"2020-09-10","134315891185.33","190144890187.26"
"2020-09-11","138022096360.36","191042645076.76"
"2020-09-12","142658753766.26","194797963059.02"
"2020-09-13","138628375306.57","193187313175.19"
"2020-09-14","139448519844.31","198544147393.77"
"2020-09-15","135705353440.54","199403648416.03"
"2020-09-16","138551685689.33","201342447878.78"
"2020-09-17","141012960847.58","202136903346.71"
"2020-09-18","139255963977.89","202602780560.75"
"2020-09-19","139720367623.45","202727144703.28"
"2020-09-20","136673195812.59","202795492762.36"
"2020-09-21","127686337988.77","193371895634.76"
"2020-09-22","127115239343.5","193180349562.81"
"2020-09-23","124164847062.71","190893545579.35"
"2020-09-24","129573184284.5","197303411552.99"
"2020-09-25","134364189163.74","199301756659.99"
"2020-09-26","134933617623.57","198905690896.31"
"2020-09-27","135975374182.67","201419585804.4"
"2020-09-28","134670324013.2","198042135273.83"
"2020-09-29","134880756453.05","198824037861.36"
"2020-09-30","137577226427.99","200696492887.48"
"2020-10-01","131279331136.08","194309748332.73"
"2020-10-02","131049218669.66","194867471862.78"
"2020-10-03","131635317936.98","196534729351.4"
"2020-10-04","132728808698.08","196974117579.94"
"2020-10-05","133245625665.63","198887845357.26"
"2020-10-06","128784014660.41","196400717818.21"
"2020-10-07","128738235985.67","196719604489.25"
"2020-10-08","132030108617.87","201225698821.73"
"2020-10-09","139156863161.95","210819496605.8"
"2020-10-10","138322510470.29","210243799185.32"
"2020-10-11","139248480628.27","210492606270.64"
"2020-10-12","142148544003.84","212817332133.06"
"2020-10-13","141301964069.89","211107143031.77"
"2020-10-14","140694826693.49","211261079165.51"
"2020-10-15","137762028268.87","209702166672.64"
"2020-10-16","137523970041.34","210394163126.37"
"2020-10-17","137519315697.53","210880481791.63"
"2020-10-18","137941315694.59","211611838838.7"
"2020-10-19","138870931361.67","218135220456.16"
"2020-10-20","138771985365.67","226770287675.35"
"2020-10-21","142543316722.92","237169878904.29"
"2020-10-22","145974219397.28","239697323491.95"
"2020-10-23","145928240634.25","240114584039.54"
"2020-10-24","146273505535.95","241166269854.2"
"2020-10-25","146195620198.88","242702824071.77"
"2020-10-26","143190044001.13","242176679588.72"
"2020-10-27","144994463228.76","254801064292.09"
"2020-10-28","141684205106.27","245899740322.6"
"2020-10-29","136624973886.96","244743348361.92"
"2020-10-30","137607641914.18","250966356172.27"
"2020-10-31","138168812736.4","253979707632.31"
"2020-11-01","140975952281.78","254261828140.13"
"2020-11-02","132878209044.53","248970110553.47"
"2020-11-03","134828014346.04","254761513113.47"
"2020-11-04","138332113328.37","267950839938.49"
"2020-11-05","146861827912.99","292045160225.15"
"2020-11-06","153413949767.4","286937477660.24"
"2020-11-07","146977064159.79","278006373350.01"
"2020-11-08","150265376295.83","285960530675.58"
"2020-11-09","150185672791.06","282961255629.16"
"2020-11-10","153482420818","285550014169.23"
"2020-11-11","153589333885.62","293989796672.11"
"2020-11-12","151800812825.25","300284814426.53"
"2020-11-13","154956161494.43","297794071782.17"
"2020-11-14","155285710376.11","297021547218.36"
"2020-11-15","154211359170.2","301232088914.97"
"2020-11-16","159382551092.04","310490883034.7"
"2020-11-17","160016883292.49","330287438529.2"
"2020-11-18","159240087558.62","327839741567.11"
"2020-11-19","164956667971.5","336652912419.91"
"2020-11-20","174177325688.15","346857084110.89"
"2020-11-21","181014420242.51","340722698470.18"
"2020-11-22","191317358438.68","342436603391.42"
"2020-11-23","213981794114.51","341097355485.69"
"2020-11-24","209007754541.66","349867611444.91"
"2020-11-25","187897174468.33","331749226839.59"
"2020-11-26","186112660158.99","319854677904.2"
"2020-11-27","184641611526.1","316600708233"
"2020-11-28","191901313523.47","328586511746.54"
"2020-11-29","202598293135.49","343250090691.2"
"2020-11-30","209277219427.2","359570929591.63"
"2020-12-01","203301177251.19","351389141469.57"
"2020-12-02","204030703534.87","352175110020.81"
"2020-12-03","206915935465.85","358278521814.56"
"2020-12-04","200754163460.83","351753171561.16"
"2020-12-05","204118522718.07","356302566055"
"2020-12-06","205243898112.4","358838282803.12"
"2020-12-07","203211230013.74","355979128112.44"
"2020-12-08","190693751069.29","338301206503.83"
"2020-12-09","194074927092.25","340700740976.11"
"2020-12-10","188260166881.94","332432234021.46"
"2020-12-11","191676523991.19","340264097406.23"
"2020-12-12","193853776415.34","353945996863.36"
"2020-12-13","196519562791.01","355762616109.25"
"2020-12-14","195747127137.9","355738309509.08"
"2020-12-15","195143261756.18","360670165689.53"
"2020-12-16","211295974936.19","410589490992.32"
"2020-12-17","215244687178.82","426258540235.35"
"2020-12-18","216817664881.07","425601561429.02"
"2020-12-19","218318491681.86","437253763413.17"
"2020-12-20","217809220958.06","445284984864.6"
"2020-12-21","202080552375.85","423241197808.03"
"2020-12-22","199372065787.33","437393222746.07"
"2020-12-23","181183685774.64","426330182074.9"
"2020-12-24","197154123095.66","438271503036.88"
"2020-12-25","199590259140.36","460969004869.46"
"2020-12-26","204116374359.95","512642155933.94"
"2020-12-27","212892497702.66","503921022638.99"
"2020-12-28","210406871473.33","490775964714.24"
"2020-12-29","213888409810.84","529651705346.24"
"2020-12-30","216033736810.37","539119627952.22"
"2020-12-31","218481446071.58","541749941464.39"
"2021-01-01","218661307180.38","553505628124.78"
"2021-01-02","228149552014.14","628233145655.22"
"2021-01-03","276351036779.81","611399559384.02"
"2021-01-04","260648324513.95","578897085922.99"
"2021-01-05","286330984256.24","675866587517.09"
"2021-01-06","308612087660.13","689273928117.54"
"2021-01-07","298150042327.64","716432413707.28"
"2021-01-08","301463713441.27","727092775750.9"
"2021-01-09","338495503626.38","761936962578.25"
"2021-01-10","275392239865","621583283749.41"
"2021-01-11","295400974645.67","667113955082.31"
"2021-01-12","280851364586.81","630382042054.13"
"2021-01-13","300306157828.67","704406028766.63"
"2021-01-14","312383764984.96","702399836368.82"
"2021-01-15","314744979740.86","677548795422.8"
"2021-01-16","321616405832.91","655502083339.61"
"2021-01-17","325736592305.8","661850659271.94"
"2021-01-18","345093976273.22","681490242288.39"
"2021-01-19","341199826122.82","657128242126.29"
"2021-01-20","338275753217.28","647876309434.16"
"2021-01-21","311467804588.29","591890480890.38"
"2021-01-22","330997341239.99","612171705215.66"
"2021-01-23","340296130560.74","609225420773.91"
"2021-01-24","355159014043.5","623031630431.99"
"2021-01-25","334048415324.49","587854909977.63"
"2021-01-26","331608128723.09","590025881437.67"
"2021-01-27","332677229662.49","586763010963.93"
"2021-01-28","346731182945.68","606304124829.91"
"2021-01-29","349310335648.36","628197759507.49"
"2021-01-30","361232584773.62","626525021669.75"
"2021-01-31","363573192307.43","623986817216.43"
"2021-02-01","373507071191.38","639247320609.95"
"2021-02-02","398523190300.22","680393211121.26"
"2021-02-03","416324336511.03","698761507507.85"
"2021-02-04","430684887822.75","696431259311.3"
"2021-02-05","440864042561.88","731346845735.13"
"2021-02-06","436960948342.18","720733012779.8"
"2021-02-07","447285462081.32","726583644722.72"
"2021-02-08","486815379239.74","889400839476.61"
"2021-02-09","515405099490.91","866467735059.55"
"2021-02-10","516981889442.13","832242146140.83"
"2021-02-11","530214172217.08","878660125032.67"
"2021-02-12","569361430787.27","891357574241.84"
"2021-02-13","566511346737.67","906941522213.3"
"2021-02-14","532465763162.87","879779655444.43"
"2021-02-15","553931739799.92","912806530696.54"
"2021-02-16","541734681333.49","946089611349.35"
"2021-02-17","584957957610.07","965999346166.84"
"2021-02-18","605204684898.81","965393176735.28"
"2021-02-19","652859696033.53","1040723679685.4"
"2021-02-20","632837818928.3","1055161810991.9"
"2021-02-21","624036474497.37","1042444346193.3"
"2021-02-22","552142163213.84","933814198270.71"
"2021-02-23","555141030792.71","932130374885.6"
"2021-02-24","555227278470.41","939304613181.91"
"2021-02-25","511631689393.99","863412811268.08"
"2021-02-26","535005550544.97","879124611379.54"
"2021-02-27","489592585381.54","827076206952.1"
"2021-02-28","520666611345.26","860092767573.48"
"2021-03-01","553583488696.14","906080878471.19"
"2021-03-02","570452072725.33","924882407312.44"
"2021-03-03","565009328458.33","923623238692.35"
"2021-03-04","547110493764.77","884514497596.51"
"2021-03-05","568146231240.73","912115207520.84"
"2021-03-06","578052703176.41","921146191395.47"
"2021-03-07","593527315379.99","939460024011.48"
"2021-03-08","617490079008.56","999965172640.73"
"2021-03-09","629669075213.95","1007211424540.2"
"2021-03-10","622545480347.88","1032576502740.7"
"2021-03-11","633580573217.94","1060753252241.8"
"2021-03-12","624661982460.67","1061519686063.2"
"2021-03-13","651719257604.31","1134548746320.1"
"2021-03-14","639521635752.91","1105614882200.9"
"2021-03-15","615999350847.18","1013392663494.5"
"2021-03-16","636172650591.98","1046108343275.2"
"2021-03-17","665100177216.92","1100473012004.6"
"2021-03-18","656900058674.33","1088930772772.5"
"2021-03-19","673198825887.94","1091144353733"
"2021-03-20","656952933640.42","1070354062147.6"
"2021-03-21","666578402957.35","1080677174782.5"
"2021-03-22","635489387860.48","1003340136225.7"
"2021-03-23","640981410336.74","1010945865396"
"2021-03-24","617774845306.21","992166349068.71"
"2021-03-25","623532564092.08","987607150140.78"
"2021-03-26","657275440613.41","1032643145094.2"
"2021-03-27","666971677078.07","1052188066725.1"
"2021-03-28","664833587243.19","1032073602160.6"
"2021-03-29","690805312861.12","1076833607179.6"
"2021-03-30","715461023827.24","1101004706823.7"
"2021-03-31","729563709312.25","1102646772783.4"
"2021-04-01","755904426224.82","1117312280050.3"
"2021-04-02","785094101032.59","1117851817674.6"
"2021-04-03","762473602220.51","1087917414203.5"
"2021-04-04","778980644369.91","1081618720534.9"
"2021-04-05","816161025601.61","1099417214220.8"
"2021-04-06","826030139024.21","1092408131259.6"
"2021-04-07","793537447521.72","1067110717837"
"2021-04-08","818964897911.79","1088049536327.3"
"2021-04-09","852363318447.7","1136299297094.4"
"2021-04-10","862417906655.92","1115426079890.2"
"2021-04-11","884589015575.62","1123665247441"
"2021-04-12","896971340929.84","1136027153046.7"
"2021-04-13","974474132873.58","1197353824651.5"
"2021-04-14","984807773982.89","1181714867549.2"
"2021-04-15","985900926078.46","1150433264239.8"
"2021-04-16","1038954502139.13","1160100165661.4"
"2021-04-17","920049224850.45","1066967772495.6"
"2021-04-18","958457270955.24","1059249163320.4"
"2021-04-19","934910361429.44","1028633230163.3"
"2021-04-20","950052666199.7","1033943524382.6"
"2021-04-21","958663670250.26","1018547405831.4"
"2021-04-22","820077476802.39","923251905519.68"
"2021-04-23","882872858542.55","941358561026.46"
"2021-04-24","848811922871.75","933156045045.3"
"2021-04-25","923600762588.73","982462176286.43"
"2021-04-26","973436697357.13","1013226628244"
"2021-04-27","965596283893.24","1013131003483.9"
"2021-04-28","1004017925304.04","1009421010986.1"
"2021-04-29","1036658530818.23","1014378146646.3"
"2021-04-30","1073941051452.34","1084924397563.6"
"2021-05-01","1083172567991.43","1066477359750"
"2021-05-02","1122268840097.76","1084266470454"
"2021-05-03","1153541870441.46","1048526340797.5"
"2021-05-04","1172551575073.98","1023298614207.6"
"2021-05-05","1229543209960.57","1065291708489.7"
"2021-05-06","1239101074784.56","1046437810518.1"
"2021-05-07","1253581424279.49","1082926541675.7"
"2021-05-08","1282922532822.59","1094071188796.3"
"2021-05-09","1335066656392.51","1105276373581.9"
"2021-05-10","1304324632550.69","1027175284885.8"
"2021-05-11","1400455018710.1","1069305416520.4"
"2021-05-12","1301008883946.03","957891391755.54"
"2021-05-13","1278168493415.38","926388637019.16"
"2021-05-14","1327636801555.07","923405480887.66"
"2021-05-15","1294697836699.01","908363542789.69"
"2021-05-16","1181498071565.38","840274513968.56"
"2021-05-17","1225471746265.3","852780317616.24"
"2021-05-18","1062758137544.48","741938646177.51"
"2021-05-19","911539069435.96","741209558263.12"
"2021-05-20","951260856312.01","740060392681.54"
"2021-05-21","784894784676.52","675385253047.19"
"2021-05-22","799831435510.46","690657153429.62"
"2021-05-23","745098025208.69","658468421071.14"
"2021-05-24","886365114554.48","721542842263.94"
"2021-05-25","950971640894.56","738231941861.08"
