date,emissions_24h,emissions_365d,intensity
2017-11-25,0.0066021890917551,2.3152342459097714,0.484
2017-11-26,0.006596960920546,2.3487797220120585,0.484
2017-11-27,0.0065045583004781,2.3577164058936693,0.484
2017-11-28,0.006395416316259,2.364869964677672,0.484
2017-11-29,0.0065034025084933,2.3787118532030096,0.484
2017-11-30,0.0065770119754543,2.385957662606049,0.484
2017-12-01,0.006612565824194,2.3877311860101145,0.484
2017-12-02,0.0066187136522162,2.388592823805581,0.484
2017-12-03,0.0064202825547942,2.379380309019953,0.484
2017-12-04,0.0066327210260384,2.3860630797098863,0.484
2017-12-05,0.0065040630494436,2.39172823079737,0.484
2017-12-06,0.006513989955507,2.3922802905345133,0.484
2017-12-07,0.0065974315828469,2.393345027205699,0.484
2017-12-08,0.0067094209902599,2.398395332293421,0.484
2017-12-09,0.0067606123938559,2.4057943381074955,0.484
2017-12-10,0.0066779434930109,2.4192295156002226,0.484
2017-12-11,0.0067630119352603,2.4260232558667894,0.484
2017-12-12,0.006793707611601,2.441126150893568,0.484
2017-12-13,0.0070664514168621,2.4699330699499416,0.484
2017-12-14,0.0072513512954983,2.50403031210962,0.484
2017-12-15,0.007576060665431,2.549219380886402,0.484
2017-12-16,0.0074793899315584,2.5866984953523118,0.484
2017-12-17,0.0075329723586182,2.631282143344692,0.484
2017-12-18,0.007760934384634,2.6833166710620384,0.484
2017-12-19,0.0076285432218014,2.7268473850224897,0.484
2017-12-20,0.007576647579086,2.753450470624164,0.484
2017-12-21,0.0075842285729857,2.770807642950295,0.484
2017-12-22,0.0075476810629545,2.7693278493925884,0.484
2017-12-23,0.0078819615832852,2.790319085518348,0.484
2017-12-24,0.0078475770422357,2.8067234725926866,0.484
2017-12-25,0.0079384270494472,2.8159784472579434,0.484
2017-12-26,0.0079816936826359,2.834392721287168,0.484
2017-12-27,0.0080372112087695,2.8584078248349507,0.484
2017-12-28,0.0082527558721854,2.8932667482932186,0.484
2017-12-29,0.0080947522937345,2.921792605326752,0.484
2017-12-30,0.0081568828296528,2.93612778460163,0.484
2017-12-31,0.0082684969192029,2.9580757496149195,0.484
2018-01-01,0.0082453049490465,2.926768786915664,0.475
2018-01-02,0.0082253606888244,2.947213319696279,0.475
2018-01-03,0.0082124942114519,2.9641459448659,0.475
2018-01-04,0.0084024197599816,2.9799517079881537,0.475
2018-01-05,0.0086045619333939,3.0143832995546025,0.475
2018-01-06,0.0084327328271485,3.0366758086021286,0.475
2018-01-07,0.0087396575503008,3.069260592979143,0.475
2018-01-08,0.0087293575726208,3.0945004797798026,0.475
2018-01-09,0.0088316648462646,3.12611491084633,0.475
2018-01-10,0.0090156411755772,3.167993288261437,0.475
2018-01-11,0.0092920406314398,3.214380662273188,0.475
2018-01-12,0.009328816179108,3.252145347942568,0.475
2018-01-13,0.0093630565309671,3.300655083927392,0.475
2018-01-14,0.009588944512117,3.344939332650668,0.475
2018-01-15,0.0093926307145812,3.3795242893386064,0.475
2018-01-16,0.0096771150456117,3.4236084783045584,0.475
2018-01-17,0.0098778840404557,3.468568284830364,0.475
2018-01-18,0.0097889703448724,3.494479619887919,0.475
2018-01-19,0.0097703120149753,3.517500474186716,0.475
2018-01-20,0.0101739974067976,3.559785248426452,0.475
2018-01-21,0.009954205144376,3.57883098139424,0.475
2018-01-22,0.0101897433454503,3.620394711432412,0.475
2018-01-23,0.0101676843623742,3.645974397235029,0.475
2018-01-24,0.0104292686580624,3.674725166581667,0.475
2018-01-25,0.010518829881692,3.7127821281444056,0.475
2018-01-26,0.0105223413979777,3.751995088829531,0.475
2018-01-27,0.0104509977289073,3.766438677053823,0.475
2018-01-28,0.0105888759445323,3.799532225919117,0.475
2018-01-29,0.0110195776799319,3.842802159074227,0.475
2018-01-30,0.0108863141325727,3.880273568520293,0.475
2018-01-31,0.0111603540044146,3.918394447294372,0.475
2018-02-01,0.0114298883732544,3.965899640068695,0.475
2018-02-02,0.0116028188771825,4.022238822912945,0.475
2018-02-03,0.0115722474755568,4.080703988273956,0.475
2018-02-04,0.0115630381828745,4.131499590701795,0.475
2018-02-05,0.0118593992013144,4.175290284316739,0.475
2018-02-06,0.0117202140837452,4.218772210342167,0.475
2018-02-07,0.0119976372526261,4.262430551141763,0.475
2018-02-08,0.0118696109957572,4.285358945029411,0.475
2018-02-09,0.0120398673103038,4.3081478990421616,0.475
2018-02-10,0.0121264460353045,4.337045395371862,0.475
2018-02-11,0.0122243161343697,4.371526317128399,0.475
2018-02-12,0.0124723560863171,4.403487640417826,0.475
2018-02-13,0.0125463642085332,4.446565468353199,0.475
2018-02-14,0.0122208601846412,4.458204949808273,0.475
2018-02-15,0.0123277676343743,4.482094545964732,0.475
2018-02-16,0.0125703618630908,4.509756047645776,0.475
2018-02-17,0.0125961136280934,4.534245857841196,0.475
2018-02-18,0.012593745050049,4.553508937015906,0.475
2018-02-19,0.0125626860729409,4.5582190006041525,0.475
2018-02-20,0.0123920325700819,4.55017170802776,0.475
2018-02-21,0.0124976485104469,4.564604242159061,0.475
2018-02-22,0.0125996698562099,4.57878200086906,0.475
2018-02-23,0.0127148989780791,4.586318579007734,0.475
2018-02-24,0.0126469071066866,4.588967096105809,0.475
2018-02-25,0.0129449605391067,4.607280475178103,0.475
2018-02-26,0.012800309350841,4.619670831811462,0.475
2018-02-27,0.0125829823019506,4.629627496401759,0.475
2018-02-28,0.0130344808831319,4.657619470120334,0.475
2018-03-01,0.0130939679903036,4.683393587112365,0.475
2018-03-02,0.0131888140734743,4.708104874229396,0.475
2018-03-03,0.0134661029931516,4.750820088309356,0.475
2018-03-04,0.0131111404801834,4.7594851852369215,0.475
2018-03-05,0.0131600887524643,4.778245111178709,0.475
2018-03-06,0.0131948455286933,4.810149408001724,0.475
2018-03-07,0.0136223086265567,4.840800426051728,0.475
2018-03-08,0.0135754588300051,4.865906734121879,0.475
2018-03-09,0.0132665833676595,4.869961847318678,0.475
2018-03-10,0.0133982472506614,4.866423655031693,0.475
2018-03-11,0.0133405666351838,4.878386590256715,0.475
2018-03-12,0.0134341245236648,4.892675598326452,0.475
2018-03-13,0.0134013765492684,4.903444715827864,0.475
2018-03-14,0.0132617232937271,4.884642766330324,0.475
2018-03-15,0.0134243929014432,4.876765757198168,0.475
2018-03-16,0.0138968336627491,4.909628808299271,0.475
2018-03-17,0.0138070650509546,4.930945736457414,0.475
2018-03-18,0.0136943119299489,4.949391026827312,0.475
2018-03-19,0.0137495430947194,4.965837852318018,0.475
2018-03-20,0.0138124707681278,4.987273479444256,0.475
2018-03-21,0.0136284184034031,5.006394010163074,0.475
2018-03-22,0.0136089224383245,5.016015907443313,0.475
2018-03-23,0.0136702313140308,5.0042002135458565,0.475
2018-03-24,0.0135773477206018,4.992222095606027,0.475
2018-03-25,0.013641830895951,4.98948558454756,0.475
2018-03-26,0.0140124430205235,5.00319393782163,0.475
2018-03-27,0.0136927845064541,4.996953154177221,0.475
2018-03-28,0.0136736646005692,4.9993124201723065,0.475
2018-03-29,0.0134389814398094,4.99045121096402,0.475
2018-03-30,0.0135914264669041,4.986342101078131,0.475
2018-03-31,0.0134057236772655,4.977393133104167,0.475
2018-04-01,0.0134264893113496,4.966164607621382,0.475
2018-04-02,0.0134339934825646,4.93600259599924,0.475
2018-04-03,0.013128503837576,4.90657938969345,0.475
2018-04-04,0.0132498416235421,4.88448004874847,0.475
2018-04-05,0.013328281649905,4.878707845417739,0.475
2018-04-06,0.0136634721241529,4.882464511831423,0.475
2018-04-07,0.0134373439886081,4.884113285208569,0.475
2018-04-08,0.013338074656888,4.879503092511644,0.475
2018-04-09,0.012910570038632,4.852210298649446,0.475
2018-04-10,0.0132331135548565,4.85766494819336,0.475
2018-04-11,0.013108765658749,4.850308844314865,0.475
2018-04-12,0.0130377532850224,4.835159865288844,0.475
2018-04-13,0.0131756566686105,4.809723773678422,0.475
2018-04-14,0.0131910487761522,4.796881237600363,0.475
2018-04-15,0.0131935384517326,4.789344706902978,0.475
2018-04-16,0.0132409385584018,4.806571065433833,0.475
2018-04-17,0.0132280689157718,4.806308023538702,0.475
2018-04-18,0.012895026236928,4.795163039400891,0.475
2018-04-19,0.0132661986390231,4.807074832859499,0.475
2018-04-20,0.0129505928716581,4.795339363446983,0.475
2018-04-21,0.0134398160371968,4.80831079920145,0.475
2018-04-22,0.0132714894950385,4.812375389316682,0.475
2018-04-23,0.0134894741045425,4.825334742794019,0.475
2018-04-24,0.0132191157052445,4.824867896816522,0.475
2018-04-25,0.0133331520888308,4.847713030522881,0.475
2018-04-26,0.0138265598444439,4.876931864805536,0.475
2018-04-27,0.0133376181231356,4.897112467204007,0.475
2018-04-28,0.0131487907267754,4.881937576017754,0.475
2018-04-29,0.0137373455746673,4.90622864302697,0.475
2018-04-30,0.0136628357411919,4.915268214080833,0.475
2018-05-01,0.0132600534872321,4.917402826998761,0.475
2018-05-02,0.0135472972298034,4.928568966492334,0.475
2018-05-03,0.0136045231001272,4.916991336252962,0.475
2018-05-04,0.0137614204275981,4.939089599271363,0.475
2018-05-05,0.0139800049332023,4.982431482892191,0.475
2018-05-06,0.0140065169085506,4.996466845301821,0.475
2018-05-07,0.014301880598106,5.029788469983774,0.475
2018-05-08,0.0141535565927021,5.0763782747689925,0.475
2018-05-09,0.0139718858570809,5.098517538905606,0.475
2018-05-10,0.0139659973602256,5.117365839610739,0.475
2018-05-11,0.014120510438774,5.13608981876491,0.475
2018-05-12,0.0144218683701987,5.1591298408368695,0.475
2018-05-13,0.0143934784426493,5.179307120829158,0.475
2018-05-14,0.0141217645462146,5.169915355266246,0.475
2018-05-15,0.0139364785064552,5.158596283626229,0.475
2018-05-16,0.0139536272432768,5.157644227335018,0.475
2018-05-17,0.0140986043037441,5.164558732247052,0.475
2018-05-18,0.0139964008776118,5.158087305129305,0.475
2018-05-19,0.0140664566614941,5.139555123175419,0.475
2018-05-20,0.014265090900164,5.132860629888685,0.475
2018-05-21,0.0143878405724734,5.146734594115034,0.475
2018-05-22,0.0142239473723072,5.161724042120171,0.475
2018-05-23,0.0141899393542369,5.17404603076309,0.475
2018-05-24,0.013670849831477,5.1517416904234485,0.475
2018-05-25,0.01378017810424,5.140467217240494,0.475
2018-05-26,0.0140091149727496,5.137477257755957,0.475
2018-05-27,0.013669152685435,5.106403336559377,0.475
2018-05-28,0.0139135708975555,5.081673560652948,0.475
2018-05-29,0.0138674442017708,5.063084466760695,0.475
2018-05-30,0.0137532845030209,5.040316035233004,0.475
2018-05-31,0.0140825873572581,5.061785206220162,0.475
2018-06-01,0.0135047112078753,5.04742157519543,0.475
2018-06-02,0.013863095999496,5.039807728732922,0.475
2018-06-03,0.0137597280776422,5.044530588469441,0.475
2018-06-04,0.0138290743648727,5.040124697836691,0.475
2018-06-05,0.0137856108193216,5.035857671466125,0.475
2018-06-06,0.0137036338557316,5.033268744857465,0.475
2018-06-07,0.0138362256541274,5.020422741765645,0.475
2018-06-08,0.0139093810757291,5.041523384875171,0.475
2018-06-09,0.01449207771397,5.07432028855846,0.475
2018-06-10,0.0139417891959627,5.083813475442313,0.475
2018-06-11,0.0141848961085044,5.102367037788827,0.475
2018-06-12,0.0143690285774945,5.13278810660784,0.475
2018-06-13,0.0139775014261638,5.147068344208951,0.475
2018-06-14,0.0139566506729615,5.153347648762443,0.475
2018-06-15,0.0139108968971841,5.1534266880240285,0.475
2018-06-16,0.0140570662617504,5.130743948015432,0.475
2018-06-17,0.013944048277817,5.130861742997835,0.475
2018-06-18,0.014473440611437,5.145907277793602,0.475
2018-06-19,0.0146056927753041,5.15824762525082,0.475
2018-06-20,0.0144350394159294,5.182104963288596,0.475
2018-06-21,0.0146248522354196,5.216946901902484,0.475
2018-06-22,0.0147174127565131,5.259000943138922,0.475
2018-06-23,0.0145156114733204,5.282910800599353,0.475
2018-06-24,0.0145658484251652,5.315333236853938,0.475
2018-06-25,0.0146244748336198,5.3232085927249,0.475
2018-06-26,0.0144865790612519,5.316997663349317,0.475
2018-06-27,0.0149017475173844,5.341333157210904,0.475
2018-06-28,0.0144443907593265,5.331923380243191,0.475
2018-06-29,0.0143371392670115,5.312094834004893,0.475
2018-06-30,0.0148874369189414,5.3314828750979935,0.475
2018-07-01,0.014284719876649,5.3168240293539295,0.475
2018-07-02,0.0145359523721671,5.31220821529247,0.475
2018-07-03,0.0147555745578998,5.326234409046252,0.475
2018-07-04,0.0146348484852256,5.312317530940825,0.475
2018-07-05,0.0151119912906615,5.347128130074726,0.475
2018-07-06,0.0148737817491603,5.375110202358199,0.475
2018-07-07,0.0150484030595101,5.383503436830707,0.475
2018-07-08,0.0147502113993452,5.407775494799872,0.475
2018-07-09,0.0151370644425703,5.439119195613749,0.475
2018-07-10,0.0147616277622853,5.439434826985283,0.475
2018-07-11,0.0143575637548032,5.424976408898974,0.475
2018-07-12,0.014518992811729,5.394055773926063,0.475
2018-07-13,0.0143734524955898,5.367967177132744,0.475
2018-07-14,0.0143968618543894,5.33399395715145,0.475
2018-07-15,0.0144923730395174,5.320549528388998,0.475
2018-07-16,0.01450433298578,5.287557102427789,0.475
2018-07-17,0.0148201813579901,5.290610254203826,0.475
2018-07-18,0.0146956992095545,5.308241602915856,0.475
2018-07-19,0.0145255870127362,5.308585443396947,0.475
2018-07-20,0.0142842218252898,5.303932701302735,0.475
2018-07-21,0.0137218540195951,5.268735864202744,0.475
2018-07-22,0.0143707852117711,5.2623959274702585,0.475
2018-07-23,0.0148587733711853,5.28087746185211,0.475
2018-07-24,0.0146191631906109,5.270395800267331,0.475
2018-07-25,0.0149915070395595,5.285820065689019,0.475
2018-07-26,0.0148673832113137,5.303642296043419,0.475
2018-07-27,0.0148404842058415,5.332647405886465,0.475
2018-07-28,0.014907580627854,5.394474579031392,0.475
2018-07-29,0.0149734591929206,5.4258997223341945,0.475
2018-07-30,0.0149487764075688,5.430592737802763,0.475
2018-07-31,0.0150155050768809,5.4512591361582725,0.475
2018-08-01,0.0148509657315736,5.443930910813295,0.475
2018-08-02,0.0151415087801138,5.4582246011864415,0.475
2018-08-03,0.0147742437064169,5.454770632287872,0.475
2018-08-04,0.0151454211001227,5.46717231405617,0.475
2018-08-05,0.0151558219496813,5.476681229230116,0.475
2018-08-06,0.015167958653712,5.488110017779011,0.475
2018-08-07,0.0150977781352506,5.492399970108286,0.475
2018-08-08,0.0152567705746791,5.513559794070218,0.475
2018-08-09,0.0153016366358255,5.521909317975188,0.475
2018-08-10,0.0151073209971667,5.53927691956429,0.475
2018-08-11,0.0151735771609538,5.540745057021911,0.475
2018-08-12,0.0147585823497258,5.520031849309944,0.475
2018-08-13,0.0147463340304145,5.498047136809428,0.475
2018-08-14,0.0148201302681922,5.483569783741383,0.475
2018-08-15,0.0146592851836468,5.452415188351841,0.475
2018-08-16,0.0144295458439351,5.406941882774697,0.475
2018-08-17,0.0147326742987631,5.387406733500793,0.475
2018-08-18,0.0145012052405958,5.352347340510696,0.475
2018-08-19,0.0145842586322244,5.343257603812411,0.475
2018-08-20,0.0146775431442942,5.339670650464712,0.475
2018-08-21,0.0148003245134133,5.338637921822667,0.475
2018-08-22,0.0149827280870376,5.355503158928045,0.475
2018-08-23,0.0144346470600945,5.355769150913504,0.475
2018-08-24,0.0146331848383795,5.350581486193505,0.475
2018-08-25,0.0146624367139559,5.358988555875854,0.475
2018-08-26,0.0149382944264559,5.377448993717926,0.475
2018-08-27,0.0147526183423051,5.381363629042781,0.475
2018-08-28,0.0146340665808495,5.372694465416242,0.475
2018-08-29,0.0143753000486071,5.341021431983794,0.475
2018-08-30,0.0144585437006522,5.342267471098588,0.475
2018-08-31,0.014502057083294,5.3354300952977,0.475
2018-09-01,0.0143544986770082,5.319373326228286,0.475
2018-09-02,0.0142141586050323,5.281614815539768,0.475
2018-09-03,0.0142180488020599,5.253740832369839,0.475
2018-09-04,0.0143123068069968,5.236963358447524,0.475
2018-09-05,0.0143273931842179,5.234465357661515,0.475
2018-09-06,0.014316717703923,5.227070144974919,0.475
2018-09-07,0.0140808219384567,5.205105740994116,0.475
2018-09-08,0.0140302725012744,5.188199661830852,0.475
2018-09-09,0.0133315066267111,5.14217566581839,0.475
2018-09-10,0.0134844037546547,5.103921316917979,0.475
2018-09-11,0.0132160359213455,5.046758620737588,0.475
2018-09-12,0.0130628409151659,4.980821252422731,0.475
2018-09-13,0.012739463508231,4.898578712218794,0.475
2018-09-14,0.0131137095635528,4.84815070981309,0.475
2018-09-15,0.0131558333001898,4.802554951470822,0.475
2018-09-16,0.0130987431957988,4.790418001144679,0.475
2018-09-17,0.0131450241197127,4.772721777322701,0.475
2018-09-18,0.0131187559467469,4.767649321504341,0.475
2018-09-19,0.0133278571574713,4.781468025567412,0.475
2018-09-20,0.0132720407488887,4.809238124544562,0.475
2018-09-21,0.0132088510297344,4.814199072424032,0.475
2018-09-22,0.0135956408766501,4.837131896053745,0.475
2018-09-23,0.0134619546677951,4.856070779950695,0.475
2018-09-24,0.0135371329209654,4.87651645315887,0.475
2018-09-25,0.0134106427260873,4.891736263795908,0.475
2018-09-26,0.0137939508401145,4.916039720105162,0.475
2018-09-27,0.0137330413855005,4.94007761044278,0.475
2018-09-28,0.013674676473619,4.96436708001676,0.475
2018-09-29,0.0134427962180288,4.956397322817224,0.475
2018-09-30,0.0136416021268308,4.965764654609801,0.475
2018-10-01,0.0133960270632946,4.95840699203125,0.475
2018-10-02,0.0134218136050664,4.958989473578019,0.475
2018-10-03,0.0133476465115639,4.935717890732163,0.475
2018-10-04,0.0135127574039592,4.924231654551792,0.475
2018-10-05,0.013441797468772,4.912088677870489,0.475
2018-10-06,0.0135411364657594,4.917216419359296,0.475
2018-10-07,0.0136413562706791,4.9172035997171,0.475
2018-10-08,0.0137586087519856,4.936109644913132,0.475
2018-10-09,0.0136305802393921,4.946995333702969,0.475
2018-10-10,0.0136390126051935,4.962187994299373,0.475
2018-10-11,0.0134208796704023,4.957397226763908,0.475
2018-10-12,0.0134083326421004,4.955652275087456,0.475
2018-10-13,0.013285507991303,4.942323076062231,0.475
2018-10-14,0.0134016089974462,4.92982196824366,0.475
2018-10-15,0.0132950249092226,4.905649382156734,0.475
2018-10-16,0.0133060801299893,4.888729019309301,0.475
2018-10-17,0.0132366244581902,4.8677473516441285,0.475
2018-10-18,0.0134686631710283,4.870238919891055,0.475
2018-10-19,0.0132915071222586,4.864147303499309,0.475
2018-10-20,0.0131361425640496,4.856358963363954,0.475
2018-10-21,0.0129732525638173,4.834023235039014,0.475
2018-10-22,0.0128486718193708,4.810749109639597,0.475
2018-10-23,0.0129958551852922,4.7945730946661085,0.475
2018-10-24,0.0130645330826399,4.785599758655271,0.475
2018-10-25,0.0128542408314231,4.753562022375854,0.475
2018-10-26,0.0127951869114669,4.727682468527426,0.475
2018-10-27,0.0128864211901387,4.714661282602072,0.475
2018-10-28,0.0127864321205604,4.704919930917964,0.475
2018-10-29,0.0126703725761971,4.695622898952476,0.475
2018-10-30,0.0127329563504853,4.681914602566118,0.475
2018-10-31,0.0129742994721855,4.677209564306706,0.475
2018-11-01,0.0126195117339305,4.66497011850888,0.475
2018-11-02,0.012322846878647,4.640340959654699,0.475
2018-11-03,0.0123126201682096,4.610421334939824,0.475
2018-11-04,0.0125246902503914,4.596773365995297,0.475
2018-11-05,0.0124318729355856,4.58433731330627,0.475
2018-11-06,0.0124444172072888,4.5692920579824525,0.475
2018-11-07,0.0125314129070091,4.546198687083968,0.475
2018-11-08,0.0126335946845911,4.546933012368414,0.475
2018-11-09,0.012379149406502,4.549868787035136,0.475
2018-11-10,0.0124889616833632,4.559063737468151,0.475
2018-11-11,0.0127478243800785,4.57069858851612,0.475
2018-11-12,0.0124191602300482,4.570035711727383,0.475
2018-11-13,0.0125192769792928,4.573939114124736,0.475
2018-11-14,0.0125502015563629,4.574918807983901,0.475
2018-11-15,0.0124870603829349,4.567278090826109,0.475
2018-11-16,0.012716075582745,4.584846384301642,0.475
2018-11-17,0.0122428660147324,4.572014253008748,0.475
2018-11-18,0.0122767140299921,4.547449213325671,0.475
2018-11-19,0.0121360982063962,4.532689550663819,0.475
2018-11-20,0.0119049722665477,4.500657947784963,0.475
2018-11-21,0.0114579728376,4.4437060217351805,0.475
2018-11-22,0.011157837303059,4.374396532570223,0.475
2018-11-23,0.0112977137750416,4.30043909545426,0.475
2018-11-24,0.011173252490791,4.244666390277318,0.475
2018-11-25,0.0109775678805256,4.176925198197993,0.475
2018-11-26,0.0109698859109642,4.116115557079039,0.475
2018-11-27,0.0100893855829385,4.021445680005133,0.475
2018-11-28,0.0096996413582411,3.929761252867132,0.475
2018-11-29,0.0098594676434738,3.862060549188762,0.475
2018-11-30,0.0098106492468074,3.7845207559308327,0.475
2018-12-01,0.0100554528210546,3.7262354874374335,0.475
2018-12-02,0.0096255746914331,3.6557386997204686,0.475
2018-12-03,0.0096033728631565,3.584484805084782,0.475
2018-12-04,0.0098139581317708,3.5701232308453243,0.475
2018-12-05,0.0095789098161381,3.563827943292812,0.475
2018-12-06,0.0097465878610163,3.5579420689218137,0.475
2018-12-07,0.0093120914239555,3.531945839587394,0.475
2018-12-08,0.0091202382533813,3.4831810799872907,0.475
2018-12-09,0.0090374670928127,3.452515469487798,0.475
2018-12-10,0.0095441078469031,3.4494252222117296,0.475
2018-12-11,0.0091919016015653,3.416989417422444,0.475
2018-12-12,0.0089345415494593,3.3833902149456176,0.475
2018-12-13,0.0088516183375015,3.336723946933776,0.475
2018-12-14,0.0086862902135822,3.3040928838214554,0.475
2018-12-15,0.0088929588611523,3.292241886940938,0.475
2018-12-16,0.0087631367539651,3.277937519272456,0.475
2018-12-17,0.0086246094644923,3.229992246475319,0.475
2018-12-18,0.0084494218389985,3.191277230284334,0.475
2018-12-19,0.0085444128509044,3.1709348052882587,0.475
2018-12-20,0.0084945626034128,3.152316899153633,0.475
2018-12-21,0.0085911768523741,3.147357416747776,0.475
2018-12-22,0.0087047751766988,3.137544981772704,0.475
2018-12-23,0.0087577647931558,3.1372648723876475,0.475
2018-12-24,0.0091609024520509,3.1652287210246315,0.475
2018-12-25,0.0094406567881408,3.216914543372769,0.475
2018-12-26,0.0098087556383572,3.2828409887185224,0.475
2018-12-27,0.009541468753572,3.3374296665482506,0.475
2018-12-28,0.0093834434361501,3.378740709845149,0.475
2018-12-29,0.0094179909448574,3.415929817756275,0.475
2018-12-30,0.0094685084065158,3.4529900204529054,0.475
2018-12-31,0.0095944195205896,3.475594839026708,0.475
2019-01-01,0.008812964286151,3.3674967706722208,0.463
2019-01-02,0.0091180172132874,3.344400703078095,0.463
2019-01-03,0.0091365772786447,3.335857416965353,0.463
2019-01-04,0.009092448339059,3.3330448477299117,0.463
2019-01-05,0.0093498975726166,3.341900520489683,0.463
2019-01-06,0.0094357907297104,3.3526673293932627,0.463
2019-01-07,0.0095916767737006,3.365162978643882,0.463
2019-01-08,0.0093254699129116,3.391886486324972,0.463
2019-01-09,0.0095874218227636,3.4163625838190868,0.463
2019-01-10,0.0093895966780871,3.4295557382185846,0.463
2019-01-11,0.0094161643525148,3.446435216063069,0.463
2019-01-12,0.0091286104751465,3.434896674552125,0.463
2019-01-13,0.0092033392290311,3.4227759891595566,0.463
2019-01-14,0.0093220329579655,3.408715990196228,0.463
2019-01-15,0.0095120729518365,3.4184460057973123,0.463
2019-01-16,0.009049951485981,3.390420766807932,0.463
2019-01-17,0.0089566237591191,3.367844321747457,0.463
2019-01-18,0.0089608384420544,3.3441023278448774,0.463
2019-01-19,0.0092999261449244,3.353035216340441,0.463
2019-01-20,0.0093036795018186,3.3582672448500737,0.463
2019-01-21,0.0089798579165055,3.3404252605453717,0.463
2019-01-22,0.0090740318362551,3.317584545232908,0.463
2019-01-23,0.0084930419620224,3.28854569148364,0.463
2019-01-24,0.0088359053978056,3.282251091215149,0.463
2019-01-25,0.0088524606376285,3.2765999628415106,0.463
2019-01-26,0.0086186250852359,3.241074979014894,0.463
2019-01-27,0.0085021462065469,3.1992807429043,0.463
2019-01-28,0.0078617115014571,3.1409773941196364,0.463
2019-01-29,0.0074040364186059,3.0538990616279293,0.463
2019-01-30,0.0073243011391205,2.9929575758623304,0.463
2019-01-31,0.0075634708391599,2.926609202447233,0.463
2019-02-01,0.0072143975594382,2.841195913370167,0.463
2019-02-02,0.0072097094386197,2.767731026082324,0.463
2019-02-03,0.0070134193511704,2.690104554337691,0.463
2019-02-04,0.0071106219628915,2.6509405998267703,0.463
2019-02-05,0.0071378195753545,2.637059293000092,0.463
2019-02-06,0.0070279406194991,2.6216062087626875,0.463
2019-02-07,0.0070293745106905,2.593756900206783,0.463
2019-02-08,0.007182069605431,2.592071228319266,0.463
2019-02-09,0.0071153539459957,2.587151263346728,0.463
2019-02-10,0.0073159768902046,2.6029274778820826,0.463
2019-02-11,0.0071702372645623,2.606035990040625,0.463
2019-02-12,0.0074371400551094,2.6216434150564125,0.463
2019-02-13,0.0071846220586543,2.629813232955221,0.463
2019-02-14,0.0070736106021246,2.6321198291514296,0.463
2019-02-15,0.007054555206092,2.625470864043041,0.463
2019-02-16,0.0072587702285317,2.632948998775279,0.463
2019-02-17,0.0070839292619377,2.620849372444219,0.463
2019-02-18,0.0072984888080583,2.6275367743550824,0.463
2019-02-19,0.0077651563170886,2.644640479444004,0.463
2019-02-20,0.0077086629174013,2.6719654670786714,0.463
2019-02-21,0.0076644888872089,2.702775549086636,0.463
2019-02-22,0.0075639521729907,2.729336962360641,0.463
2019-02-23,0.0080660979458116,2.771433336190231,0.463
2019-02-24,0.0078722181089987,2.812536968929846,0.463
2019-02-25,0.0077682386224842,2.8370310663963405,0.463
2019-02-26,0.0078835059530615,2.843202154557783,0.463
2019-02-27,0.0078719466678644,2.8517162358319266,0.463
2019-02-28,0.0079486015922512,2.8665306840234206,0.463
2019-03-01,0.0077170975253993,2.8745161202561507,0.463
2019-03-02,0.0077152058088989,2.856219601688564,0.463
2019-03-03,0.0076385335228235,2.84403461969514,0.463
2019-03-04,0.0075842318278001,2.8344399796866138,0.463
2019-03-05,0.007702088319946,2.8249803459598755,0.463
2019-03-06,0.007628037785479,2.812262239949782,0.463
2019-03-07,0.0076565895517811,2.797035897839556,0.463
2019-03-08,0.0077356267767586,2.798002065946149,0.463
2019-03-09,0.0074923760094405,2.7863830835458154,0.463
2019-03-10,0.0076769405754241,2.7883857370028453,0.463
2019-03-11,0.0074951838766295,2.7837425224060883,0.463
2019-03-12,0.0074593392359022,2.7710848915952337,0.463
2019-03-13,0.0073814301589492,2.7582260653547483,0.463
2019-03-14,0.0074401726873641,2.746941471710149,0.463
2019-03-15,0.0074286358379899,2.7309340870457817,0.463
2019-03-16,0.0077158290517722,2.74258556711022,0.463
2019-03-17,0.0076054003073579,2.738855253132487,0.463
2019-03-18,0.007492110356231,2.7386949909974243,0.463
2019-03-19,0.0072696160447475,2.72880228174436,0.463
2019-03-20,0.0075724044984755,2.7387602294482325,0.463
2019-03-21,0.0074641844003834,2.740012268769949,0.463
2019-03-22,0.0073982500494661,2.738427866939782,0.463
2019-03-23,0.0074322481485593,2.7236411484151097,0.463
2019-03-24,0.0074209230864516,2.714021979039278,0.463
2019-03-25,0.0074111284411723,2.709799350611216,0.463
2019-03-26,0.0071833734635316,2.705302416019243,0.463
2019-03-27,0.0071381704940181,2.682660214358249,0.463
2019-03-28,0.0071293492992762,2.6652009555148046,0.463
2019-03-29,0.00715698101676,2.652620498809417,0.463
2019-03-30,0.0068962947684123,2.624674358273181,0.463
2019-03-31,0.0069456373827758,2.59989160372437,0.463
2019-04-01,0.0073117850625853,2.5947115561266227,0.463
2019-04-02,0.0072296863923961,2.597126444560269,0.463
2019-04-03,0.0071627069209581,2.5984058439649984,0.463
2019-04-04,0.0073940119551152,2.61220611101946,0.463
2019-04-05,0.0073322766492522,2.6213465261422626,0.463
