date,emissions_24h_mt,emissions_365d_mt,intesity_kgCO2e/kWh
2016-07-18,0.0075491528403111,2.757788288119664,0.494
2016-07-19,0.0074365623411687,2.747597636014865,0.494
2016-07-20,0.0075952742495984,2.750004019377645,0.494
2016-07-21,0.0072826705960821,2.734539058600289,0.494
2016-07-22,0.0069927184699066,2.7078835919241326,0.494
2016-07-23,0.006548293944693,2.6549119677339816,0.494
2016-07-24,0.00612468044558,2.582601971982747,0.494
2016-07-25,0.0057480247050013,2.488686004927305,0.494
2016-07-26,0.0055103941714065,2.388250093218274,0.494
2016-07-27,0.0051012947339272,2.258206875615417,0.494
2016-07-28,0.0051182060128864,2.1453455080630706,0.494
2016-07-29,0.0052196683753107,2.0528936102734288,0.494
2016-07-30,0.0051520285708049,1.980088344349267,0.494
2016-07-31,0.0053211360490663,1.938189243673913,0.494
2016-08-01,0.0054451450129925,1.9223962311620268,0.494
2016-08-02,0.0055738120144964,1.9257030186945725,0.494
2016-08-03,0.0057371726322571,1.9588595091074912,0.494
2016-08-04,0.0057861377958016,1.9936873806452085,0.494
2016-08-05,0.005858387835903,2.0269920382332343,0.494
2016-08-06,0.0060724769792102,2.074986848100079,0.494
2016-08-07,0.0059933275197093,2.110036831926461,0.494
2016-08-08,0.0059198186940823,2.1347876738689995,0.494
2016-08-09,0.0057249884381828,2.14267044453265,0.494
2016-08-10,0.0056450316563195,2.137865950787331,0.494
2016-08-11,0.0056290392376805,2.12967438311388,0.494
2016-08-12,0.0055224301951962,2.112156591848452,0.494
2016-08-13,0.0055064430878886,2.082641967515249,0.494
2016-08-14,0.0055864051810832,2.0614238741440327,0.494
2016-08-15,0.0055839194780201,2.0439091293065035,0.494
2016-08-16,0.0056977413084526,2.042488386113427,0.494
2016-08-17,0.0055987646490914,2.040075892165106,0.494
2016-08-18,0.0056830395433272,2.0428916223881086,0.494
2016-08-19,0.0057726417028884,2.0559383652892063,0.494
2016-08-20,0.005793355895081,2.0708988188070974,0.494
2016-08-21,0.0058599812353024,2.0851638559199563,0.494
2016-08-22,0.0059803625599292,2.10583553090522,0.494
2016-08-23,0.0060492345933039,2.124163395043894,0.494
2016-08-24,0.0062156757832368,2.1563309041814764,0.494
2016-08-25,0.0060779317164876,2.176921710353412,0.494
2016-08-26,0.0059516654367456,2.1862565193331056,0.494
2016-08-27,0.0058885296412088,2.191219150381201,0.494
2016-08-28,0.0058253991570035,2.189415942012756,0.494
2016-08-29,0.0057783832520577,2.1788841638165963,0.494
2016-08-30,0.0058905904377654,2.170612004277807,0.494
2016-08-31,0.0057992408501962,2.148897897054973,0.494
2016-09-01,0.0058691326591865,2.1380105176385573,0.494
2016-09-02,0.0060033181339437,2.140703836849604,0.494
2016-09-03,0.005911256827976,2.141888897302464,0.494
2016-09-04,0.0060821967155467,2.15527905571222,0.494
2016-09-05,0.0060383994773878,2.1688370446044303,0.494
2016-09-06,0.005875198199567,2.168034449326937,0.494
2016-09-07,0.0059801129273567,2.177465636207448,0.494
2016-09-08,0.0060034243605703,2.184467989208176,0.494
2016-09-09,0.0059393059687373,2.1811302120224143,0.494
2016-09-10,0.0061083337770287,2.1914063672230166,0.494
2016-09-11,0.006020903951982,2.1882103874085725,0.494
2016-09-12,0.0061721175549878,2.195182830026289,0.494
2016-09-13,0.0063632670582746,2.22063213480176,0.494
2016-09-14,0.0064074945142714,2.242917031833742,0.494
2016-09-15,0.0064864262091878,2.2681021282259377,0.494
2016-09-16,0.0064875734567553,2.2966903615297354,0.494
2016-09-17,0.0065560524516115,2.3200356924186942,0.494
2016-09-18,0.0064647453546929,2.3431788512743306,0.494
2016-09-19,0.0062905602436787,2.349354791470354,0.494
2016-09-20,0.0062070820491426,2.3412108588513285,0.494
2016-09-21,0.0062667070546692,2.333869798457787,0.494
2016-09-22,0.0061891934852183,2.318371234993668,0.494
2016-09-23,0.0061713049212941,2.301880089930331,0.494
2016-09-24,0.0061891934852183,2.28275101525412,0.494
2016-09-25,0.0064732222394978,2.283193024247522,0.494
2016-09-26,0.0066546573177794,2.3021780859684893,0.494
2016-09-27,0.0068179382655702,2.3340298743965007,0.494
2016-09-28,0.0067707683320158,2.360313069572429,0.494
2016-09-29,0.0068408141696147,2.3942904338302364,0.494
2016-09-30,0.0069343095350418,2.434075674404224,0.494
2016-10-01,0.0069444594892162,2.4734574017555384,0.494
2016-10-02,0.0066938921223247,2.4849637599315098,0.494
2016-10-03,0.0066811555497919,2.486345453457876,0.494
2016-10-04,0.0066238303507318,2.4762241121841586,0.494
2016-10-05,0.0067448437237871,2.474872329040805,0.494
2016-10-06,0.0068594888105759,2.475846078176645,0.494
2016-10-07,0.0068658570968423,2.47227677247053,0.494
2016-10-08,0.0069861268835112,2.4744494294587724,0.494
2016-10-09,0.0071802029303616,2.49980706444927,0.494
2016-10-10,0.0070648620591683,2.519814618152467,0.494
2016-10-11,0.0070073244068549,2.539811093936032,0.494
2016-10-12,0.0069265921706172,2.5492879772350334,0.494
2016-10-13,0.0067748633684723,2.5448753648967704,0.494
2016-10-14,0.0067923854505347,2.5410443433393,0.494
2016-10-15,0.0066414267914328,2.523070695680927,0.494
2016-10-16,0.0064366537232809,2.4842999155974343,0.494
2016-10-17,0.0064434787840418,2.4518992162515527,0.494
2016-10-18,0.0065526903788787,2.428193299078503,0.494
2016-10-19,0.0064229982904278,2.4019344753257714,0.494
2016-10-20,0.0064639539663245,2.385722770785205,0.494
2016-10-21,0.0066550716016233,2.3785628343776817,0.494
2016-10-22,0.0066983164613237,2.381529224307709,0.494
2016-10-23,0.0067752298503342,2.399183550932628,0.494
2016-10-24,0.0068795762656714,2.421922919617601,0.494
2016-10-25,0.0067523645689524,2.4323345023857303,0.494
2016-10-26,0.0068232336629076,2.453203918236462,0.494
2016-10-27,0.0069933715394473,2.480809263120723,0.494
2016-10-28,0.0068917817050711,2.493152004229072,0.494
2016-10-29,0.006877021515301,2.502470196329313,0.494
2016-10-30,0.0070377317787274,2.5161577968812443,0.494
2016-10-31,0.0070645168226318,2.525801125922747,0.494
2016-11-01,0.0070979994553451,2.5438235164275103,0.494
2016-11-02,0.0070645168226318,2.556404709755984,0.494
2016-11-03,0.0070176443236319,2.5576703620741825,0.494
2016-11-04,0.0067765789284923,2.551663360152579,0.494
2016-11-05,0.0067646656123159,2.545804802354074,0.494
2016-11-06,0.0066682702599819,2.5265400231623443,0.494
2016-11-07,0.0066654393203822,2.505730981973618,0.494
2016-11-08,0.0068373140022673,2.49213809763456,0.494
2016-11-09,0.0069349468948015,2.4853819513976982,0.494
2016-11-10,0.0070264451996481,2.4858408542185413,0.494
2016-11-11,0.007345480938733,2.515505030466804,0.494
2016-11-12,0.0074890674699469,2.553277413043271,0.494
2016-11-13,0.0074151178038194,2.592220177829083,0.494
2016-11-14,0.007589903095274,2.640424360377012,0.494
2016-11-15,0.0075025104495467,2.675109603699441,0.494
2016-11-16,0.0076638580727328,2.713117115120143,0.494
2016-11-17,0.0076033513862052,2.74319865199062,0.494
2016-11-18,0.0075757112179564,2.755203516550128,0.494
2016-11-19,0.0075028238180953,2.755920811846437,0.494
2016-11-20,0.0075005665022794,2.760376351123282,0.494
